dataset,seed,model,calibration,shift,severity,temperature,n_test,accuracy,mean_confidence,confidence_gap,ece,brier,nll,aurc
Breast Cancer,1,Gradient Boosting,Raw,Gaussian noise,1.0,1.0824259199371193,114,0.8596491228070176,0.8981881210115635,0.03853899820454598,0.0496508168089983,0.15570089302482998,0.24259654139771686,0.019881629083885216
Breast Cancer,1,Gradient Boosting,Temperature scaled,Gaussian noise,1.0,1.0824259199371193,114,0.8596491228070176,0.8900835651330617,0.030434442326044198,0.05784976348137736,0.1548919705454563,0.2430203121672159,0.019881629083885216
Breast Cancer,1,Gradient Boosting,Raw,Gaussian noise,1.5,1.0824259199371193,114,0.7982456140350878,0.8433205586977761,0.045074944662688354,0.06625295453485959,0.2938288035839429,0.45118493628153045,0.08271959514495206
Breast Cancer,1,Gradient Boosting,Temperature scaled,Gaussian noise,1.5,1.0824259199371193,114,0.7982456140350878,0.8326363767767007,0.0343907627416129,0.0573830591277618,0.2913103252412961,0.44421780717614867,0.08271959514495206
Breast Cancer,1,Gradient Boosting,Raw,Gaussian noise,2.0,1.0824259199371193,114,0.6754385964912281,0.8321240143084875,0.15668541781725942,0.15668541781725942,0.42942458167690295,0.6385028565542452,0.1656577843310061
Breast Cancer,1,Gradient Boosting,Temperature scaled,Gaussian noise,2.0,1.0824259199371193,114,0.6754385964912281,0.819908184560036,0.14446958806880794,0.144469588068808,0.4214097831782353,0.6199705589497707,0.1656577843310061
Breast Cancer,1,Gradient Boosting,Raw,Feature masking,0.0,1.0824259199371193,114,0.9736842105263158,0.9734447351058839,-0.0002394754204319005,0.023836429156269115,0.04646761224014238,0.09315061910359962,0.0040944635074631145
Breast Cancer,1,Gradient Boosting,Temperature scaled,Feature masking,0.0,1.0824259199371193,114,0.9736842105263158,0.9703683988564156,-0.0033158116699002482,0.02949486025024269,0.04657346952825921,0.09188938667576584,0.0040944635074631145
Breast Cancer,1,Gradient Boosting,Raw,Feature masking,0.1,1.0824259199371193,114,0.9736842105263158,0.9606327768298178,-0.013051433696497972,0.022957996190509717,0.05426709365841346,0.10811159997307687,0.004764269786531367
Breast Cancer,1,Gradient Boosting,Temperature scaled,Feature masking,0.1,1.0824259199371193,114,0.9736842105263158,0.9568241293479671,-0.016860081178348696,0.030538682815090826,0.05487925476979398,0.10780799400372489,0.004764269786531367
Breast Cancer,1,Gradient Boosting,Raw,Feature masking,0.2,1.0824259199371193,114,0.9649122807017544,0.964742038669144,-0.0001702420326104015,0.02565514103809334,0.06549564880809465,0.11884026898585415,0.004689219343579808
Breast Cancer,1,Gradient Boosting,Temperature scaled,Feature masking,0.2,1.0824259199371193,114,0.9649122807017544,0.9601388973656748,-0.004773383336079573,0.01761393742633176,0.06531101131695487,0.11799164108273469,0.004689219343579808
Breast Cancer,1,Gradient Boosting,Raw,Feature masking,0.3,1.0824259199371193,114,0.956140350877193,0.9529870321406545,-0.0031533187365384574,0.02144444998644431,0.06449563159250336,0.12413509420326664,0.007587086651988871
Breast Cancer,1,Gradient Boosting,Temperature scaled,Feature masking,0.3,1.0824259199371193,114,0.956140350877193,0.9481003195859362,-0.008040031291256744,0.02518454219573584,0.06483222444833306,0.12439631529317256,0.007587086651988871
Breast Cancer,1,Gradient Boosting,Raw,Feature masking,0.4,1.0824259199371193,114,0.9649122807017544,0.9432591389787546,-0.021653141722999814,0.039360567570695046,0.057908381388899206,0.12478618970015097,0.008768932573830318
Breast Cancer,1,Gradient Boosting,Temperature scaled,Feature masking,0.4,1.0824259199371193,114,0.9649122807017544,0.9361628009503186,-0.028749479751435825,0.04042115760257346,0.059560344437915164,0.12821680343539346,0.008768932573830318
Breast Cancer,1,Gradient Boosting,Raw,Feature masking,0.5,1.0824259199371193,114,0.9649122807017544,0.9129843523034465,-0.05192792839830784,0.06443860076165478,0.08260383316078035,0.15173052852691607,0.007031259871288751
Breast Cancer,1,Gradient Boosting,Temperature scaled,Feature masking,0.5,1.0824259199371193,114,0.9649122807017544,0.9050129511645755,-0.059899329537178914,0.060995119641775064,0.08510889343185077,0.15730867233875884,0.007031259871288751
Breast Cancer,2,Logistic Regression,Raw,Gaussian noise,0.0,1.2551740223624765,114,0.9649122807017544,0.9777881062765414,0.012875825574787059,0.03148841382442358,0.053627853729939,0.08869777840955859,0.0024285580842751363
Breast Cancer,2,Logistic Regression,Temperature scaled,Gaussian noise,0.0,1.2551740223624765,114,0.9649122807017544,0.9694030396786736,0.004490758976919196,0.038655445145247526,0.052325238476109176,0.08538445545884625,0.0024285580842751363
Breast Cancer,2,Logistic Regression,Raw,Gaussian noise,0.25,1.2551740223624765,114,0.956140350877193,0.9750040016797358,0.01886365080254282,0.036846568989073035,0.05911778534404906,0.09009899863091507,0.0021937040036387454
Breast Cancer,2,Logistic Regression,Temperature scaled,Gaussian noise,0.25,1.2551740223624765,114,0.956140350877193,0.9669951259670027,0.010854775089809698,0.03388651626004255,0.05658312940272026,0.08694475216326347,0.0021937040036387454
Breast Cancer,2,Logistic Regression,Raw,Gaussian noise,0.5,1.2551740223624765,114,0.956140350877193,0.966783086425086,0.010642735547893079,0.03682560212407441,0.07335336486923812,0.11667431249219333,0.003537171672189422
Breast Cancer,2,Logistic Regression,Temperature scaled,Gaussian noise,0.5,1.2551740223624765,114,0.956140350877193,0.9585653213579548,0.0024249704807618455,0.03502848261828601,0.07105530511075776,0.11072311130658559,0.003537171672189422
Breast Cancer,2,Logistic Regression,Raw,Gaussian noise,1.0,1.2551740223624765,114,0.9473684210526315,0.9695492589165423,0.022180837863910785,0.03600030579778781,0.09576564776935305,0.22923520147620305,0.013575575651555054
Breast Cancer,2,Logistic Regression,Temperature scaled,Gaussian noise,1.0,1.2551740223624765,114,0.9473684210526315,0.9587568962898693,0.011388475237237738,0.03675137780343628,0.09501808874756669,0.2021807542018595,0.013575575651555054
Breast Cancer,2,Logistic Regression,Raw,Gaussian noise,1.5,1.2551740223624765,114,0.8859649122807017,0.9371816026045157,0.05121669032381393,0.05121669032381401,0.14366965647149482,0.2079410501792906,0.014216719258111845
Breast Cancer,2,Logistic Regression,Temperature scaled,Gaussian noise,1.5,1.2551740223624765,114,0.8859649122807017,0.9249235003665661,0.03895858808586439,0.0638954164673112,0.13679992382059017,0.19630893170443794,0.014216719258111845
Breast Cancer,2,Logistic Regression,Raw,Gaussian noise,2.0,1.2551740223624765,114,0.8070175438596491,0.9811966357818437,0.1741790919221946,0.19611605941653293,0.3797502115466801,1.1217487573915117,0.06501447865388314
Breast Cancer,2,Logistic Regression,Temperature scaled,Gaussian noise,2.0,1.2551740223624765,114,0.8070175438596491,0.9735113900558564,0.16649384619620733,0.19078952123585494,0.37089083425345765,0.9067088905995806,0.06501447865388314
Breast Cancer,2,Logistic Regression,Raw,Feature masking,0.0,1.2551740223624765,114,0.9649122807017544,0.9777881062765414,0.012875825574787059,0.03148841382442358,0.053627853729939,0.08869777840955859,0.0024285580842751363
Breast Cancer,2,Logistic Regression,Temperature scaled,Feature masking,0.0,1.2551740223624765,114,0.9649122807017544,0.9694030396786736,0.004490758976919196,0.038655445145247526,0.052325238476109176,0.08538445545884625,0.0024285580842751363
Breast Cancer,2,Logistic Regression,Raw,Feature masking,0.1,1.2551740223624765,114,0.9736842105263158,0.9737598661484882,7.565562217237698e-05,0.03248071826440781,0.05228475174099882,0.09502248116232061,0.002680268297358497
Breast Cancer,2,Logistic Regression,Temperature scaled,Feature masking,0.1,1.2551740223624765,114,0.9736842105263158,0.9642517264912882,-0.00943248403502761,0.028341949687844398,0.052448233456817886,0.09265379065920508,0.002680268297358497
Breast Cancer,2,Logistic Regression,Raw,Feature masking,0.2,1.2551740223624765,114,0.956140350877193,0.9603835203412712,0.004243169464078211,0.009318346668127466,0.05862256741030189,0.09525517936653081,0.002625194400377723
Breast Cancer,2,Logistic Regression,Temperature scaled,Feature masking,0.2,1.2551740223624765,114,0.956140350877193,0.9483369276779197,-0.007803423199273296,0.04116919452762039,0.05858028353451532,0.09919376437671207,0.002625194400377723
Breast Cancer,2,Logistic Regression,Raw,Feature masking,0.3,1.2551740223624765,114,0.9824561403508771,0.9550510652111062,-0.027405075139770974,0.041654453879082384,0.03171460343858964,0.06322739772868848,0.0006353451092417802
Breast Cancer,2,Logistic Regression,Temperature scaled,Feature masking,0.3,1.2551740223624765,114,0.9824561403508771,0.9386750508586169,-0.04378108949226023,0.05465981433097086,0.03660885153354352,0.07949391454396453,0.0006353451092417802
Breast Cancer,2,Logistic Regression,Raw,Feature masking,0.4,1.2551740223624765,114,0.9473684210526315,0.9520822721360052,0.0047138510833736325,0.029477319026441164,0.07270509046092707,0.11662710831411265,0.004083913466515164
Breast Cancer,2,Logistic Regression,Temperature scaled,Feature masking,0.4,1.2551740223624765,114,0.9473684210526315,0.9345379761487798,-0.012830444903851768,0.04444005342147435,0.07255936131755927,0.12408914905319329,0.004083913466515164
Breast Cancer,2,Logistic Regression,Raw,Feature masking,0.5,1.2551740223624765,114,0.9473684210526315,0.942359814162776,-0.005008606889855494,0.03490235039617507,0.08746246935783349,0.15932435685859195,0.010169997896657365
Breast Cancer,2,Logistic Regression,Temperature scaled,Feature masking,0.5,1.2551740223624765,114,0.9473684210526315,0.9180236075392428,-0.02934481351338869,0.04297838908818798,0.0898554745495034,0.16753496748027386,0.010169997896657365
Breast Cancer,2,Random Forest,Raw,Gaussian noise,0.0,0.7110455582388786,114,0.9736842105263158,0.938813116123423,-0.03487109440289282,0.03487109440289267,0.053543499673787645,0.09800798712558659,0.002266141405288373
Breast Cancer,2,Random Forest,Temperature scaled,Gaussian noise,0.0,0.7110455582388786,114,0.9736842105263158,0.9588486536737498,-0.01483555685256599,0.025998818092960636,0.05010776814003194,0.08578142656839555,0.002266141405288373
Breast Cancer,2,Random Forest,Raw,Gaussian noise,0.25,0.7110455582388786,114,0.9473684210526315,0.9052852548035618,-0.042083166249069714,0.07337238930671384,0.07092468639097745,0.13300637810083912,0.0027919608076964753
Breast Cancer,2,Random Forest,Temperature scaled,Gaussian noise,0.25,0.7110455582388786,114,0.9473684210526315,0.9348993375212242,-0.012469083531407299,0.04573613875668893,0.063436572561876,0.1071965740600243,0.0027919608076964753
Breast Cancer,2,Random Forest,Raw,Gaussian noise,0.5,0.7110455582388786,114,0.9649122807017544,0.8486248120300665,-0.11628746867168793,0.12134761904762781,0.10528828018697539,0.20340738774978737,0.006308085598063124
Breast Cancer,2,Random Forest,Temperature scaled,Gaussian noise,0.5,0.7110455582388786,114,0.9649122807017544,0.8917791325142559,-0.0731331481874985,0.07313314818749854,0.08532532195852169,0.16145690093212026,0.006308085598063124
Breast Cancer,2,Random Forest,Raw,Gaussian noise,1.0,0.7110455582388786,114,0.9122807017543859,0.7480190476190389,-0.164261654135347,0.16426165413534707,0.20013527356486452,0.34749778937455017,0.02069564882240381
Breast Cancer,2,Random Forest,Temperature scaled,Gaussian noise,1.0,0.7110455582388786,114,0.9122807017543859,0.8027290708882356,-0.10955163086615027,0.11131015890164807,0.1691077372213145,0.2943174523625769,0.02069564882240381
Breast Cancer,2,Random Forest,Raw,Gaussian noise,1.5,0.7110455582388786,114,0.8245614035087719,0.673613575605681,-0.15094782790309091,0.15094782790309108,0.2991549362489556,0.4666109311881167,0.061509212003372574
Breast Cancer,2,Random Forest,Temperature scaled,Gaussian noise,1.5,0.7110455582388786,114,0.8245614035087719,0.7184647269871152,-0.10609667652165677,0.10609667652165673,0.2735735376339763,0.4269208788568051,0.061509212003372574
Breast Cancer,2,Random Forest,Raw,Gaussian noise,2.0,0.7110455582388786,114,0.7192982456140351,0.663154887218045,-0.05614335839599005,0.10202773600668336,0.36288063153757416,0.539896853529122,0.1376045575648102
Breast Cancer,2,Random Forest,Temperature scaled,Gaussian noise,2.0,0.7110455582388786,114,0.7192982456140351,0.7091683520909045,-0.01012989352313065,0.0671257675899241,0.35298030267761016,0.522678648873413,0.1376045575648102
Breast Cancer,2,Random Forest,Raw,Feature masking,0.0,0.7110455582388786,114,0.9736842105263158,0.938813116123423,-0.03487109440289282,0.03487109440289267,0.05354349967378764,0.09800798712558659,0.002266141405288373
Breast Cancer,2,Random Forest,Temperature scaled,Feature masking,0.0,0.7110455582388786,114,0.9736842105263158,0.9588486536737498,-0.01483555685256599,0.02599881809296063,0.050107768140031934,0.08578142656839552,0.002266141405288373
Breast Cancer,2,Random Forest,Raw,Feature masking,0.1,0.7110455582388786,114,0.9736842105263158,0.9096962406014424,-0.06398796992487343,0.0664173767753329,0.0649627822397263,0.13165551041531967,0.003505888932409492
Breast Cancer,2,Random Forest,Temperature scaled,Feature masking,0.1,0.7110455582388786,114,0.9736842105263158,0.9420189478711669,-0.03166526265514891,0.04378786986703062,0.05644819357731621,0.10601168934736153,0.003505888932409492
Breast Cancer,2,Random Forest,Raw,Feature masking,0.2,0.7110455582388786,114,0.9649122807017544,0.8703296992481114,-0.09458258145364296,0.09534156223893939,0.07915881123403745,0.16912950741032054,0.0026212294323632816
Breast Cancer,2,Random Forest,Temperature scaled,Feature masking,0.2,0.7110455582388786,114,0.9649122807017544,0.916135948279253,-0.048776332422501345,0.06615363645717744,0.06353222383044292,0.12443898746667714,0.0026212294323632816
Breast Cancer,2,Random Forest,Raw,Feature masking,0.3,0.7110455582388786,114,0.9736842105263158,0.8234073517126149,-0.1502768588137009,0.15027685881370087,0.1044240871162032,0.21923302168643488,0.002551244094550515
Breast Cancer,2,Random Forest,Temperature scaled,Feature masking,0.3,0.7110455582388786,114,0.9736842105263158,0.8767927447780078,-0.09689146574830798,0.09903548770262471,0.07534247014987364,0.1602356273181779,0.002551244094550515
Breast Cancer,2,Random Forest,Raw,Feature masking,0.4,0.7110455582388786,114,0.956140350877193,0.8213763993316626,-0.13476395154553034,0.1355626148705096,0.10904336060508413,0.2254875507719463,0.0031315729582506594
Breast Cancer,2,Random Forest,Temperature scaled,Feature masking,0.4,0.7110455582388786,114,0.956140350877193,0.8760324289712222,-0.08010792190597071,0.0993942383189607,0.08173676684012211,0.16682815435228274,0.0031315729582506594
Breast Cancer,2,Random Forest,Raw,Feature masking,0.5,0.7110455582388786,114,0.9385964912280702,0.763154344193818,-0.1754421470342522,0.17544214703425232,0.16651722894179893,0.3073957022486017,0.007995960480854302
Breast Cancer,2,Random Forest,Temperature scaled,Feature masking,0.5,0.7110455582388786,114,0.9385964912280702,0.8189810914204937,-0.11961539980757652,0.12598868912200326,0.13195822437816615,0.24615483481986158,0.007995960480854302
Breast Cancer,2,Gradient Boosting,Raw,Gaussian noise,0.0,1.410020757359065,114,0.9649122807017544,0.9805447003751042,0.01563241967334983,0.02492592415021371,0.0595588932258456,0.11233029856173508,0.002975885904737007
Breast Cancer,2,Gradient Boosting,Temperature scaled,Gaussian noise,0.0,1.410020757359065,114,0.9649122807017544,0.9659988207183203,0.00108654001656594,0.01811604449834594,0.05729929433541703,0.10226432585273286,0.002975885904737007
Breast Cancer,2,Gradient Boosting,Raw,Gaussian noise,0.25,1.410020757359065,114,0.9385964912280702,0.9738331672563325,0.035236676028262304,0.04574719791914869,0.0874237980344603,0.14003148221697534,0.00425017366128433
Breast Cancer,2,Gradient Boosting,Temperature scaled,Gaussian noise,0.25,1.410020757359065,114,0.9385964912280702,0.9559163435659636,0.01731985233789335,0.03203731092778751,0.08014422780501268,0.12814311819925403,0.00425017366128433
Breast Cancer,2,Gradient Boosting,Raw,Gaussian noise,0.5,1.410020757359065,114,0.9385964912280702,0.958722572235533,0.020126081007462826,0.042805206218428676,0.08950769753807389,0.17498842508737106,0.011171647273788438
Breast Cancer,2,Gradient Boosting,Temperature scaled,Gaussian noise,0.5,1.410020757359065,114,0.9385964912280702,0.9327165135987808,-0.005879977629289379,0.040188792003452115,0.09083890823586489,0.16724107434430502,0.011171647273788438
Breast Cancer,2,Gradient Boosting,Raw,Gaussian noise,1.0,1.410020757359065,114,0.868421052631579,0.9066185124178764,0.038197459786297405,0.0672212347941114,0.21011136692297064,0.36023391824809575,0.04682431189556924
