dataset,seed,model,severity,n_test,n_errors,accuracy,confidence_all,confidence_correct,confidence_error,margin_all,margin_correct,margin_error,high_confidence_error_rate,vote_agreement,vote_agreement_error,vote_entropy,vote_entropy_error,disagreement_confidence_correlation
Digits,6,Gradient Boosting,1.5,360,168,0.5333333333333333,0.6584566851232303,0.7551629230515765,0.5479352703479776,1.9150946139595084,2.591549097281475,1.1420037758772612,0.08333333333333333,,,,,
Digits,6,Gradient Boosting,2.0,360,219,0.39166666666666666,0.6150572735140794,0.6726503189496663,0.577976819603496,1.6134982091394798,2.0362080609832427,1.3413425511030843,0.1095890410958904,,,,,
Digits,7,Logistic Regression,0.0,360,14,0.9611111111111111,0.9456369516283161,0.9605289371435518,0.5775921667517763,5.354291877358829,5.538899919529306,0.7918359780027504,0.0,,,,,
Digits,7,Logistic Regression,0.25,360,11,0.9694444444444444,0.9422707085121002,0.9521630494002711,0.6284137112419509,5.192951092310551,5.32496156735133,1.0046187478348862,0.0,,,,,
Digits,7,Logistic Regression,0.5,360,28,0.9222222222222223,0.9274237700623559,0.9468228557539548,0.6974060397191113,5.0487828442030365,5.353183900047818,1.4394560391863445,0.10714285714285714,,,,,
Digits,7,Logistic Regression,1.0,360,81,0.775,0.8962175152441464,0.9328591012035183,0.7700076080507536,4.774324025899252,5.507331234310235,2.2495214191503092,0.3333333333333333,,,,,
Digits,7,Logistic Regression,1.5,360,141,0.6083333333333333,0.8659119549405839,0.9093100509058678,0.7985064016328021,4.36845639210229,5.405799140483242,2.7572644637659196,0.4326241134751773,,,,,
Digits,7,Logistic Regression,2.0,360,175,0.5138888888888888,0.8841683423256048,0.9322382197225447,0.833351614791697,4.655331542263489,5.809066688022265,3.435668673889925,0.5371428571428571,,,,,
Digits,7,Random Forest,0.0,360,9,0.975,0.7350989715839716,0.7466385734872916,0.28505449735449734,0.6400691533774867,0.6547241350608872,0.06852486772486771,0.0,0.7384333333333334,0.28,0.4062221197936839,0.8313356508947802,-0.9921547889799419
Digits,7,Random Forest,0.25,360,13,0.9638888888888889,0.6144618277093277,0.6256137849342461,0.3167903540903541,0.4884594426869427,0.5033195718466612,0.09180830280830284,0.0,0.6179,0.31600000000000006,0.5619428162564744,0.8078417402820239,-0.9905642007132106
Digits,7,Random Forest,0.5,360,29,0.9194444444444444,0.5031799468432803,0.5198259066210728,0.31318640593123354,0.35209274490941156,0.37620169759746797,0.07691814698711254,0.0,0.5056222222222222,0.30993103448275866,0.6811823733514061,0.8158154073278955,-0.9895249692747878
Digits,7,Random Forest,1.0,360,63,0.825,0.37225934685684686,0.3976487258719582,0.252566560071322,0.20467433313599984,0.234548719929528,0.06383793825222396,0.0,0.3743666666666666,0.2515555555555556,0.8014879801949535,0.8816992623371708,-0.9859743059509352
Digits,7,Random Forest,1.5,360,125,0.6527777777777778,0.303979943019943,0.3314074252461487,0.25241627643467646,0.12987301349884683,0.16169425350063651,0.07004908229548229,0.0,0.3044222222222222,0.252576,0.8572896590422252,0.8916129960006804,-0.9768607625621429
Digits,7,Random Forest,2.0,360,176,0.5111111111111111,0.26147766517433185,0.2907458326697457,0.2308791264291264,0.09294026488943155,0.12582847056325316,0.05855714077589078,0.0,0.2625888888888889,0.23127272727272727,0.8915610378200779,0.9089271920971149,-0.9740724863842732
Digits,7,Gradient Boosting,0.0,360,10,0.9722222222222222,0.9602065542837851,0.9729325847209881,0.5147954889816783,6.478028581605564,6.639137134025506,0.8392292469075645,0.0,,,,,
Digits,7,Gradient Boosting,0.25,360,20,0.9444444444444444,0.9246099688371591,0.9400575893107002,0.6620004207869603,5.24206103943997,5.472169698728215,1.3302138315397825,0.05,,,,,
Digits,7,Gradient Boosting,0.5,360,42,0.8833333333333333,0.8511922774078401,0.8848228411277171,0.5965608663859131,3.9119177207963363,4.254202327123391,1.3203342728914929,0.11904761904761904,,,,,
Digits,7,Gradient Boosting,1.0,360,112,0.6888888888888889,0.731866781690695,0.811471126094906,0.5556000190813705,2.5789142887876255,3.2168747119470655,1.1662876375060087,0.125,,,,,
Digits,7,Gradient Boosting,1.5,360,167,0.5361111111111111,0.6490136326689696,0.7351733828768353,0.5494397896143705,1.8173120205100297,2.3767268334431635,1.1708026858028746,0.07784431137724551,,,,,
Digits,7,Gradient Boosting,2.0,360,219,0.39166666666666666,0.6086113860773174,0.6913190879209765,0.5553612218766054,1.5513706155175961,2.007798549815422,1.25750605507927,0.0730593607305936,,,,,
Digits,8,Logistic Regression,0.0,360,11,0.9694444444444444,0.9375465018828351,0.950050092443821,0.5408416740842819,5.357634498381646,5.510368224252033,0.5118099230393937,0.0,,,,,
Digits,8,Logistic Regression,0.25,360,17,0.9527777777777777,0.9347468650994523,0.9520269015300437,0.5860967182939906,5.282137529417241,5.5059003910418784,0.767392733108385,0.0,,,,,
Digits,8,Logistic Regression,0.5,360,30,0.9166666666666666,0.9192562460695625,0.942854748253083,0.6596727220508352,5.054262482763801,5.3908708977364395,1.3515699180647653,0.16666666666666666,,,,,
Digits,8,Logistic Regression,1.0,360,81,0.775,0.8827459748734084,0.914842015334445,0.772192946618727,4.27962154633682,4.888325187819584,2.1829756701184095,0.32098765432098764,,,,,
Digits,8,Logistic Regression,1.5,360,131,0.6361111111111111,0.8545401245534494,0.883396106853742,0.8040972241964494,4.044550496567419,4.732619272328604,2.8417432473360367,0.4580152671755725,,,,,
Digits,8,Logistic Regression,2.0,360,185,0.4861111111111111,0.8599717121204239,0.9124015782022025,0.8103758928538767,4.427893789402669,5.627002754946937,3.293601524698631,0.4756756756756757,,,,,
Digits,8,Random Forest,0.0,360,12,0.9666666666666667,0.719269069664903,0.7333047187805809,0.3122352453102453,0.6213953856020523,0.6408151668574082,0.058221729196729216,0.0,0.7222555555555558,0.30466666666666664,0.4252956288260804,0.7911287842101623,-0.9940616808441929
Digits,8,Random Forest,0.25,360,16,0.9555555555555556,0.5971144051627385,0.6114079524480687,0.28980313852813855,0.46747523248356576,0.48653931004396117,0.05759756493506492,0.0,0.5999666666666666,0.281,0.5801348137180546,0.8209958106990876,-0.9925779534795682
Digits,8,Random Forest,0.5,360,20,0.9444444444444444,0.5099150481000481,0.5220414001358119,0.30376706349206345,0.3643736864678531,0.3826667091078855,0.05339230158730157,0.0,0.5136000000000001,0.3068,0.6757024929299319,0.808483201564527,-0.9908806189614424
Digits,8,Random Forest,1.0,360,79,0.7805555555555556,0.3580457054673722,0.3836992615529982,0.26679698065647434,0.19236589105339105,0.2248991331720869,0.07664638427676401,0.0,0.35963333333333336,0.2642025316455696,0.8166225142074041,0.8742714453443494,-0.983740804543126
Digits,8,Random Forest,1.5,360,124,0.6555555555555556,0.2964517548500882,0.32380293552963046,0.2443962819438626,0.125390328683662,0.15862922933939883,0.06212919517758227,0.0,0.2981666666666667,0.24545161290322584,0.8661397656515988,0.8934209869256784,-0.9724626272435889
Digits,8,Random Forest,2.0,360,173,0.5194444444444445,0.2582706501523168,0.28408112291748655,0.23037146860846283,0.08729632756132757,0.11450400567940676,0.05788687202328822,0.0,0.26016666666666666,0.22890173410404624,0.8912561106333238,0.9094853180396939,-0.9679728904231184
Digits,8,Gradient Boosting,0.0,360,8,0.9777777777777777,0.9473619933336209,0.9579039128514769,0.4835175345479523,6.264082155332628,6.392759560944569,0.6022763084071958,0.125,,,,,
Digits,8,Gradient Boosting,0.25,360,17,0.9527777777777777,0.919884231905671,0.9377653397335841,0.5591065857307208,5.160627524285198,5.376551607974274,0.8040416004409074,0.0,,,,,
Digits,8,Gradient Boosting,0.5,360,32,0.9111111111111111,0.8572531119611128,0.8888955502914915,0.5329181190747314,4.219003953792661,4.550705305074608,0.8190651031526996,0.0,,,,,
Digits,8,Gradient Boosting,1.0,360,112,0.6888888888888889,0.7247457454138474,0.7873102024549421,0.5862101619657094,2.4829722427165546,3.0110768212567245,1.3135978188061783,0.08035714285714286,,,,,
Digits,8,Gradient Boosting,1.5,360,160,0.5555555555555556,0.6650691227966083,0.7327692267394397,0.580443992868069,1.915783722840986,2.358479363823493,1.3624141716128513,0.10625,,,,,
Digits,8,Gradient Boosting,2.0,360,227,0.36944444444444446,0.5998213391244724,0.6868072952693719,0.5488559991805446,1.5345451596314221,2.0780869187500204,1.2160823668438734,0.06607929515418502,,,,,
Digits,9,Logistic Regression,0.0,360,12,0.9666666666666667,0.9549267564062338,0.9645304940039895,0.6764183660713167,5.543698826091623,5.694493647889059,1.1706489939659275,0.08333333333333333,,,,,
Digits,9,Logistic Regression,0.25,360,14,0.9611111111111111,0.9467620022685513,0.9584531833249954,0.6578228133021449,5.35757170647406,5.521342543966655,1.3100924370142277,0.14285714285714285,,,,,
Digits,9,Logistic Regression,0.5,360,35,0.9027777777777778,0.9207130107145627,0.9446024218375242,0.6988827645727771,5.043816598168243,5.438918445185763,1.3750137330055605,0.14285714285714285,,,,,
Digits,9,Logistic Regression,1.0,360,85,0.7638888888888888,0.8759903418576493,0.9096359904225598,0.7671367729711743,4.1600223041016,4.77654370583959,2.165394239655158,0.36470588235294116,,,,,
Digits,9,Logistic Regression,1.5,360,140,0.6111111111111112,0.8680369328722495,0.908408589864966,0.8045957575979804,4.095571750084838,5.012871994441934,2.6540999375236893,0.44285714285714284,,,,,
Digits,9,Logistic Regression,2.0,360,190,0.4722222222222222,0.8667021866835971,0.9128205369783067,0.8254383995778043,4.601661540343528,5.93938062718009,3.404754988963446,0.49473684210526314,,,,,
Digits,9,Random Forest,0.0,360,8,0.9777777777777777,0.7373023677248677,0.7456916125541126,0.36817559523809523,0.6430463187429853,0.6547394033680966,0.12855059523809523,0.0,0.739588888888889,0.369,0.4048800646123728,0.7587524959600316,-0.9920301845621173
Digits,9,Random Forest,0.25,360,17,0.9527777777777777,0.6073689770723104,0.6206599426165024,0.3392042016806722,0.48194612393779057,0.5005499139668237,0.10658730158730158,0.0,0.6101888888888889,0.3423529411764705,0.5749600637217829,0.7866638533848664,-0.9904558989847673
Digits,9,Random Forest,0.5,360,20,0.9444444444444444,0.49701486291486296,0.5079333515830574,0.31140055555555557,0.34738638367805036,0.36102256684491985,0.11557126984126984,0.0,0.5008555555555555,0.31,0.6883233121642695,0.842675664029467,-0.9893973589038918
Digits,9,Random Forest,1.0,360,81,0.775,0.3545872534872535,0.3800241058821704,0.26697142857142864,0.18360336980920317,0.21644100399799324,0.07049596315892613,0.0,0.3556,0.26424691358024693,0.8193699647950189,0.873819833027856,-0.9808591327324555
Digits,9,Random Forest,1.5,360,140,0.6111111111111112,0.2848045057720058,0.31373027417027416,0.23934972686044112,0.11414787838704506,0.1458262619703529,0.06436756132756132,0.0,0.2855666666666667,0.23914285714285718,0.875180029002256,0.9046717195459191,-0.9765312749903593
Digits,9,Random Forest,2.0,360,190,0.4722222222222222,0.26294640211640213,0.2912283660130719,0.23764148705096072,0.08959447971781306,0.11770284780578898,0.06444488721804512,0.0,0.26514444444444446,0.23919999999999997,0.8898168276331789,0.9063156328410286,-0.9677841692696362
Digits,9,Gradient Boosting,0.0,360,13,0.9638888888888889,0.9633011944108928,0.9760674771350286,0.6225396478512674,6.660281904420689,6.872586069156406,0.9933938149365473,0.07692307692307693,,,,,
Digits,9,Gradient Boosting,0.25,360,17,0.9527777777777777,0.9311276049659912,0.9435646787134344,0.6801913522969936,5.277001432542887,5.461236870217422,1.5597805429919656,0.23529411764705882,,,,,
Digits,9,Gradient Boosting,0.5,360,47,0.8694444444444445,0.8493645107184767,0.8886474730137534,0.5877566979861041,4.053915919904231,4.468713980688324,1.2915373448952785,0.1702127659574468,,,,,
Digits,9,Gradient Boosting,1.0,360,124,0.6555555555555556,0.7215353174765237,0.8022707818061198,0.5678774982685827,2.4181347699378772,3.034074918299698,1.245861584346025,0.10483870967741936,,,,,
Digits,9,Gradient Boosting,1.5,360,174,0.5166666666666667,0.6506088741468451,0.7291242280756068,0.5666786682229963,1.8593506444940613,2.37614104479223,1.3069195269339509,0.09770114942528736,,,,,
Digits,9,Gradient Boosting,2.0,360,227,0.36944444444444446,0.605571506694275,0.6675085038854892,0.5692824290447971,1.5251063820250856,1.947282840742006,1.2777518929971106,0.08370044052863436,,,,,
Digits,10,Logistic Regression,0.0,360,15,0.9583333333333334,0.9451691097890215,0.957763206450291,0.6555048865798214,5.600558716403389,5.801530193790651,0.9782147364963947,0.06666666666666667,,,,,
Digits,10,Logistic Regression,0.25,360,18,0.95,0.9400873577178618,0.9547887857801868,0.6607602245336879,5.431265808035826,5.649009566261715,1.294134401743933,0.1111111111111111,,,,,
Digits,10,Logistic Regression,0.5,360,32,0.9111111111111111,0.9218795135386014,0.9488783856196327,0.6451410747080318,5.181286670448344,5.5777899734642045,1.1171278145357788,0.0625,,,,,
Digits,10,Logistic Regression,1.0,360,80,0.7777777777777778,0.8738916527319952,0.9194111779066931,0.7145733146205533,4.349082801200442,5.100288886854317,1.7198615014118803,0.225,,,,,
Digits,10,Logistic Regression,1.5,360,140,0.6111111111111112,0.8703813962739149,0.9209623228844924,0.790897083028722,4.285286890902755,5.3226796254812445,2.6550983079937005,0.42142857142857143,,,,,
Digits,10,Logistic Regression,2.0,360,185,0.4861111111111111,0.8700532834299128,0.9383999503454217,0.8054010309422693,4.693533667988391,6.579609721731018,2.9094076712048262,0.4486486486486487,,,,,
Digits,10,Random Forest,0.0,360,11,0.9694444444444444,0.7183950025104849,0.730307752623723,0.3404359307359307,0.6175304799878485,0.6332216439770957,0.11969264069264068,0.0,0.720788888888889,0.3392727272727272,0.42034407508732224,0.7795737979620512,-0.9942205823302893
Digits,10,Random Forest,0.25,360,15,0.9583333333333334,0.5994601965140123,0.6123267336985414,0.3035298412698413,0.4701538137220155,0.4870036068652087,0.0826085714285714,0.0,0.6026333333333332,0.30266666666666675,0.5739438939964948,0.8215522690357469,-0.9925340857261152
Digits,10,Random Forest,0.5,360,29,0.9194444444444444,0.5033392746597133,0.522071253502244,0.28953634373289544,0.3563355488257681,0.3806868291070072,0.07839507389162562,0.0,0.5042444444444444,0.28427586206896543,0.6818432178982526,0.8331882855786186,-0.9906034816971544
Digits,10,Random Forest,1.0,360,60,0.8333333333333334,0.37517272455127715,0.39466540847067166,0.277709304954305,0.20670902557319223,0.22945282934609254,0.09299000670869093,0.0,0.37629999999999997,0.2711333333333333,0.801346534400468,0.8681334701325163,-0.9834233995062562
Digits,10,Random Forest,1.5,360,137,0.6194444444444445,0.3010209630557876,0.327353519823475,0.2581584801419608,0.1312135366615191,0.16191304501231338,0.08124280409051826,0.0,0.30284444444444447,0.2567299270072993,0.8631673919272131,0.8913921316406167,-0.9793660485617676
Digits,10,Random Forest,2.0,360,195,0.4583333333333333,0.2655324984810511,0.3003482296650718,0.23607303363303364,0.09802203231141829,0.13573219573267423,0.0661134324934325,0.0,0.2660777777777778,0.23550769230769233,0.8916455876539029,0.9105568147351718,-0.969749631827021
Digits,10,Gradient Boosting,0.0,360,13,0.9638888888888889,0.957616919836399,0.9670836270619516,0.7049286577389545,6.465431479190916,6.648589891486617,1.5765107817595232,0.23076923076923078,,,,,
Digits,10,Gradient Boosting,0.25,360,23,0.9361111111111111,0.9132352532366923,0.9321516283559816,0.636069235184498,5.036021348227982,5.295642586191778,1.232005818062806,0.08695652173913043,,,,,
Digits,10,Gradient Boosting,0.5,360,46,0.8722222222222222,0.8607781389212491,0.9023958911382886,0.5766917433527617,4.136185974726456,4.593094602944181,1.0172879473272072,0.06521739130434782,,,,,
Digits,10,Gradient Boosting,1.0,360,113,0.6861111111111111,0.7423522761936564,0.8132755021958757,0.587325401657832,2.6103859315267663,3.1915490099033326,1.3400560168452442,0.11504424778761062,,,,,
Digits,10,Gradient Boosting,1.5,360,183,0.49166666666666664,0.6536884609709186,0.7487455163856397,0.5617480303238931,1.9293561469645921,2.5784330226671415,1.3015604803014713,0.10382513661202186,,,,,
Digits,10,Gradient Boosting,2.0,360,224,0.37777777777777777,0.6225853954798547,0.6814267655998897,0.5868602779069763,1.7188256756328972,2.144327696737329,1.4604851628194921,0.14732142857142858,,,,,
Digits,11,Logistic Regression,0.0,360,11,0.9694444444444444,0.9503056803576598,0.9603945044290889,0.6302148075459612,5.640776159898065,5.78692306018984,1.0039335960954021,0.0,,,,,
Digits,11,Logistic Regression,0.25,360,13,0.9638888888888889,0.9387160723576654,0.953118409700025,0.5542844525269905,5.478299517535451,5.661118346761537,0.598443075885329,0.0,,,,,
Digits,11,Logistic Regression,0.5,360,21,0.9416666666666667,0.9245690508477161,0.9395879120917509,0.682121719336868,5.093440809942781,5.329131391427508,1.288721423117904,0.047619047619047616,,,,,
Digits,11,Logistic Regression,1.0,360,76,0.7888888888888889,0.8828178145528344,0.9264394940960405,0.7198104857334836,4.511114221972309,5.247426559549211,1.7596312762901942,0.19736842105263158,,,,,
Digits,11,Logistic Regression,1.5,360,119,0.6694444444444444,0.8715376333691188,0.9126746275424167,0.7882265779425239,4.464147909282112,5.28867725212785,2.794302769569316,0.4369747899159664,,,,,
Digits,11,Logistic Regression,2.0,360,173,0.5194444444444445,0.8796296882113467,0.9000548107529871,0.857551665579631,4.734233506380256,5.450910560915048,3.9595594647732852,0.5780346820809249,,,,,
Digits,11,Random Forest,0.0,360,8,0.9777777777777777,0.7435998838918285,0.7531750977032228,0.32229047619047624,0.6505968694885362,0.663142591089466,0.09858511904761906,0.0,0.7457444444444443,0.30400000000000005,0.39291353248773964,0.8078762417615106,-0.9929017693388498
Digits,11,Random Forest,0.25,360,9,0.975,0.6233525058788948,0.6324505961802258,0.2685269841269841,0.49988574808935926,0.5110182818553188,0.0657169312169312,0.0,0.6258777777777778,0.2582222222222222,0.5526594666149328,0.8693268491888076,-0.9917412661144374
Digits,11,Random Forest,0.5,360,17,0.9527777777777777,0.517170649617872,0.5298773859657241,0.26079355742296917,0.37034354644326867,0.385873831891033,0.056997198879551826,0.0,0.5198888888888888,0.2574117647058824,0.6680287664596752,0.8595878695755783,-0.9902858614222284
Digits,11,Random Forest,1.0,360,81,0.775,0.36748657260435036,0.3976296429045533,0.26366044157031815,0.19724613756613757,0.23545474009595876,0.06563872885230912,0.0,0.36875555555555556,0.2648888888888889,0.8048257834887297,0.8702942788138157,-0.985075094194028
Digits,11,Random Forest,1.5,360,122,0.6611111111111111,0.30100824221046446,0.3292688942243564,0.24587680631451123,0.13040718400940624,0.16351376328309103,0.06582221788533264,0.0,0.3032777777777778,0.24560655737704926,0.8618153877987396,0.8961056220084326,-0.9783833211979578
Digits,11,Random Forest,2.0,360,177,0.5083333333333333,0.2709853071722516,0.30275675831959986,0.23813685768092546,0.10216415343915344,0.13683643565501488,0.06631653962275431,0.0,0.27155555555555555,0.23873446327683617,0.8860629424564265,0.9078747660767942,-0.9716622455966845
Digits,11,Gradient Boosting,0.0,360,11,0.9694444444444444,0.9639755478468511,0.9757257803406797,0.5911727169062888,6.673201426447066,6.848192500546779,1.1212118936470772,0.09090909090909091,,,,,
Digits,11,Gradient Boosting,0.25,360,11,0.9694444444444444,0.9377847808101527,0.9492235767425569,0.5748629825911483,5.505053559624978,5.643088340838063,1.1255864102279796,0.09090909090909091,,,,,
Digits,11,Gradient Boosting,0.5,360,36,0.9,0.8720677374871564,0.9069493001178559,0.5581336738108591,4.14395076246116,4.491212570278012,1.0185944921094923,0.027777777777777776,,,,,
Digits,11,Gradient Boosting,1.0,360,110,0.6944444444444444,0.7295922013022811,0.7908638741724107,0.5903383993247139,2.5108714581355893,3.025266555238909,1.3417916919916808,0.1,,,,,
Digits,11,Gradient Boosting,1.5,360,166,0.5388888888888889,0.6801536281274719,0.7552066146893892,0.5924411016635446,2.01535057395686,2.549218387222731,1.3914327680919265,0.08433734939759036,,,,,
Digits,11,Gradient Boosting,2.0,360,210,0.4166666666666667,0.6289359722284078,0.7157594900670854,0.5669191737722097,1.7282962855953874,2.261801219705852,1.3472213326593414,0.10476190476190476,,,,,
Digits,12,Logistic Regression,0.0,360,15,0.9583333333333334,0.9498552474406025,0.9605655211631374,0.7035189518222982,5.558287724875399,5.7393179663723615,1.394592170445273,0.06666666666666667,,,,,
Digits,12,Logistic Regression,0.25,360,19,0.9472222222222222,0.9470963549683711,0.961829106554386,0.6826822343983109,5.486658118615555,5.724053223080864,1.2260407174223793,0.10526315789473684,,,,,
Digits,12,Logistic Regression,0.5,360,28,0.9222222222222223,0.9257785214620469,0.9457564906238792,0.688896887114607,5.096623387561781,5.407747154930548,1.4075844316178228,0.14285714285714285,,,,,
Digits,12,Logistic Regression,1.0,360,80,0.7777777777777778,0.8976652398591976,0.9350328608066241,0.7668785665432049,4.671484006238705,5.3958693324379725,2.136135364541272,0.3,,,,,
Digits,12,Logistic Regression,1.5,360,136,0.6222222222222222,0.8679669160823847,0.9082605878052462,0.8016008685388484,4.329481410158417,5.100034039331449,3.060335903285189,0.47058823529411764,,,,,
Digits,12,Logistic Regression,2.0,360,194,0.46111111111111114,0.8769264752014181,0.9207480472889977,0.839429666095551,4.711524997299773,6.033376299276619,3.580456357463916,0.5412371134020618,,,,,
Digits,12,Random Forest,0.0,360,11,0.9694444444444444,0.7213707980599647,0.7339317755946695,0.32284523809523813,0.6186172641093475,0.6361227679992723,0.06321536796536796,0.0,0.7246666666666667,0.3225454545454545,0.4157249275599014,0.7887585640396523,-0.9926951225070232
Digits,12,Random Forest,0.25,360,18,0.95,0.5946220061728396,0.6107496890374083,0.28819603174603176,0.4650697354497355,0.48665768588137004,0.05489867724867725,0.0,0.5987666666666667,0.28,0.5816153003272635,0.8337524372418614,-0.9905839849641395
Digits,12,Random Forest,0.5,360,29,0.9194444444444444,0.4975458708112875,0.5162694696206781,0.28383858784893273,0.3498367107583774,0.3752449191962787,0.05983267651888341,0.0,0.5005333333333334,0.28620689655172415,0.6820173653353682,0.8266987296541376,-0.9899026243618461
Digits,12,Random Forest,1.0,360,79,0.7805555555555556,0.37050412698412705,0.3984346890357567,0.2711561784207354,0.20424105379188712,0.23981418968536408,0.0777087602973679,0.0,0.3731555555555556,0.26587341772151896,0.804414662626649,0.8746656794235527,-0.9857369124589791
Digits,12,Random Forest,1.5,360,130,0.6388888888888888,0.29150498897707233,0.3186195341614907,0.24353310134310133,0.1223454122574956,0.1545172360248447,0.06542603174603176,0.0,0.29557777777777783,0.2459076923076923,0.8669263932187182,0.8983695553975284,-0.9782998380201355
Digits,12,Random Forest,2.0,360,183,0.49166666666666664,0.26749999559082893,0.2971083131557708,0.23886244253621305,0.09442674162257496,0.13011993543179984,0.059903816462832854,0.0,0.26907777777777775,0.2392786885245902,0.8854195769082253,0.9032968462325257,-0.9646524227157603
Digits,12,Gradient Boosting,0.0,360,11,0.9694444444444444,0.9573379800477309,0.9685107589930368,0.6028561753284793,6.4449267744838,6.612904912521519,1.1154385767416106,0.0,,,,,
Digits,12,Gradient Boosting,0.25,360,15,0.9583333333333334,0.9275696123389527,0.9405893314860477,0.6281160719557689,5.231897972702688,5.411814781872951,1.0938113617866574,0.0,,,,,
Digits,12,Gradient Boosting,0.5,360,46,0.8722222222222222,0.8569926036101873,0.9042294235545892,0.5345499631201386,4.069443645395394,4.5112558813023504,1.0535949046392055,0.06521739130434782,,,,,
Digits,12,Gradient Boosting,1.0,360,113,0.6861111111111111,0.7394583347377555,0.7999690503501814,0.6071915492840452,2.63750968564477,3.1791376173593613,1.4535973039323462,0.08849557522123894,,,,,
Digits,12,Gradient Boosting,1.5,360,178,0.5055555555555555,0.6502981933027594,0.7404283795319159,0.5581426096302512,1.8794579920464223,2.4858178148628554,1.2594721057959126,0.07865168539325842,,,,,
Digits,12,Gradient Boosting,2.0,360,226,0.37222222222222223,0.6300079442759685,0.7251917418186703,0.57357153334357,1.6777531316394239,2.3125402771867063,1.3013749125981153,0.07079646017699115,,,,,
Digits,13,Logistic Regression,0.0,360,16,0.9555555555555556,0.9392808174237386,0.9514439481544387,0.6777735067136863,5.3419650351302455,5.530591739524691,1.286490890649665,0.1875,,,,,
Digits,13,Logistic Regression,0.25,360,22,0.9388888888888889,0.9340000604260499,0.9503243653971141,0.6831993749615181,5.228161084553266,5.478523635326509,1.3816818954007217,0.18181818181818182,,,,,
Digits,13,Logistic Regression,0.5,360,34,0.9055555555555556,0.9181281037351833,0.9404278283081802,0.7043130975352723,4.920935774749171,5.266308330980143,1.609422441475728,0.23529411764705882,,,,,
Digits,13,Logistic Regression,1.0,360,77,0.7861111111111111,0.8860116289672305,0.9223492075094764,0.7524592299093656,4.362583452921302,4.955723888922428,2.182599772553528,0.3116883116883117,,,,,
Digits,13,Logistic Regression,1.5,360,147,0.5916666666666667,0.8722446856111797,0.9229269534746484,0.7988071138090107,4.36299640806487,5.451412363272516,2.7859039015395033,0.4421768707482993,,,,,
Digits,13,Logistic Regression,2.0,360,184,0.4888888888888889,0.8640212249150463,0.9121631051682457,0.8179724698902469,4.435737746121024,5.70203365874312,3.224498177525976,0.5,,,,,
Digits,13,Random Forest,0.0,360,16,0.9555555555555556,0.7171459553872053,0.7351046689905703,0.3310336129148629,0.6146672817460318,0.6390489078912044,0.0904623196248196,0.0,0.7192222222222223,0.32775000000000004,0.4211874073624039,0.7842650852424607,-0.9938723281146471
Digits,13,Random Forest,0.25,360,17,0.9527777777777777,0.5971344053631553,0.6114945824340867,0.3073967150496562,0.4680931878306878,0.48766904446379666,0.07312149223325695,0.0,0.6008333333333333,0.3110588235294118,0.5790190108127952,0.7988124475430122,-0.9925180628088388
Digits,13,Random Forest,0.5,360,33,0.9083333333333333,0.4966053054353054,0.51664681943948,0.2980121212121212,0.3456212143257976,0.37188359744231303,0.08538487253487252,0.0,0.4995555555555555,0.2938181818181818,0.68595966570747,0.8311915328297491,-0.9906956569934223
Digits,13,Random Forest,1.0,360,64,0.8222222222222222,0.354788819344236,0.3736743986681486,0.26744301497114,0.18370209315375985,0.2072929907179907,0.07459419191919192,0.0,0.3556444444444444,0.25887499999999997,0.8191481399230535,0.8782138177249372,-0.9849415064950497
Digits,13,Random Forest,1.5,360,132,0.6333333333333333,0.2928024919833253,0.3188598592440698,0.24779431216931216,0.1204891201699535,0.15057550758208654,0.06852172373081464,0.0,0.2936666666666667,0.24490909090909088,0.8666384633692491,0.8953899133786473,-0.9782329070076318
Digits,13,Random Forest,2.0,360,172,0.5222222222222223,0.2601266159611993,0.28406260438733844,0.2339640239605356,0.09249880411255411,0.11838534240582115,0.06420421574549481,0.0,0.2623666666666667,0.23618604651162792,0.8916402695519791,0.9080152953069537,-0.9725705007015141
Digits,13,Gradient Boosting,0.0,360,12,0.9666666666666667,0.9568672185297498,0.9665451094387122,0.6762083821698398,6.471218359736081,6.642560237104348,1.5023039160563527,0.16666666666666666,,,,,
Digits,13,Gradient Boosting,0.25,360,23,0.9361111111111111,0.9196304090836364,0.9466189381289479,0.5241897878545089,5.152463055040841,5.448810642234812,0.8103266687639527,0.043478260869565216,,,,,
Digits,13,Gradient Boosting,0.5,360,45,0.875,0.8519692516180413,0.8872365291558567,0.6050983088533332,3.9520101468407915,4.3494026655204845,1.1702625160829414,0.044444444444444446,,,,,
Digits,13,Gradient Boosting,1.0,360,101,0.7194444444444444,0.7214712073609647,0.774971963015618,0.5842762002861608,2.3761424439262617,2.7902487225438786,1.3142263433127699,0.12871287128712872,,,,,
Digits,13,Gradient Boosting,1.5,360,169,0.5305555555555556,0.6603286475202798,0.7454883867411134,0.5640830250872669,1.95782004814247,2.546348879510134,1.2926779961233943,0.08875739644970414,,,,,
Digits,13,Gradient Boosting,2.0,360,230,0.3611111111111111,0.6069236894368745,0.7095903621029637,0.5488947005386501,1.5872843834530872,2.210969306001526,1.2347668185344045,0.0782608695652174,,,,,
Digits,14,Logistic Regression,0.0,360,13,0.9638888888888889,0.9544459157622286,0.9664572076875743,0.633836815908771,5.446953948026015,5.6154685835407445,0.9489094462097593,0.0,,,,,
