dataset,seed,model,calibration,shift,severity,temperature,n_test,coverage,risk
Digits,11,Gradient Boosting,Raw,Feature masking,0.3,0.7580224167132074,360,0.9,0.12962962962962962
Digits,11,Gradient Boosting,Raw,Feature masking,0.3,0.7580224167132074,360,1.0,0.18333333333333332
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.7580224167132074,360,0.1,0.0
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.7580224167132074,360,0.2,0.0
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.7580224167132074,360,0.30000000000000004,0.009174311926605505
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.7580224167132074,360,0.4,0.013888888888888888
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.7580224167132074,360,0.5,0.016666666666666666
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.7580224167132074,360,0.6,0.032407407407407406
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.7580224167132074,360,0.7000000000000001,0.07509881422924901
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.7580224167132074,360,0.8,0.09027777777777778
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.7580224167132074,360,0.9,0.12962962962962962
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.7580224167132074,360,1.0,0.18333333333333332
Digits,11,Gradient Boosting,Raw,Feature masking,0.4,0.7580224167132074,360,0.1,0.0
Digits,11,Gradient Boosting,Raw,Feature masking,0.4,0.7580224167132074,360,0.2,0.041666666666666664
Digits,11,Gradient Boosting,Raw,Feature masking,0.4,0.7580224167132074,360,0.30000000000000004,0.07339449541284404
Digits,11,Gradient Boosting,Raw,Feature masking,0.4,0.7580224167132074,360,0.4,0.08333333333333333
Digits,11,Gradient Boosting,Raw,Feature masking,0.4,0.7580224167132074,360,0.5,0.1111111111111111
Digits,11,Gradient Boosting,Raw,Feature masking,0.4,0.7580224167132074,360,0.6,0.1574074074074074
Digits,11,Gradient Boosting,Raw,Feature masking,0.4,0.7580224167132074,360,0.7000000000000001,0.17786561264822134
Digits,11,Gradient Boosting,Raw,Feature masking,0.4,0.7580224167132074,360,0.8,0.19791666666666666
Digits,11,Gradient Boosting,Raw,Feature masking,0.4,0.7580224167132074,360,0.9,0.23148148148148148
Digits,11,Gradient Boosting,Raw,Feature masking,0.4,0.7580224167132074,360,1.0,0.2638888888888889
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.7580224167132074,360,0.1,0.0
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.7580224167132074,360,0.2,0.041666666666666664
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.7580224167132074,360,0.30000000000000004,0.07339449541284404
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.7580224167132074,360,0.4,0.0763888888888889
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.7580224167132074,360,0.5,0.12777777777777777
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.7580224167132074,360,0.6,0.1527777777777778
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.7580224167132074,360,0.7000000000000001,0.17391304347826086
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.7580224167132074,360,0.8,0.19444444444444445
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.7580224167132074,360,0.9,0.23148148148148148
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.7580224167132074,360,1.0,0.2638888888888889
Digits,11,Gradient Boosting,Raw,Feature masking,0.5,0.7580224167132074,360,0.1,0.05555555555555555
Digits,11,Gradient Boosting,Raw,Feature masking,0.5,0.7580224167132074,360,0.2,0.09722222222222222
Digits,11,Gradient Boosting,Raw,Feature masking,0.5,0.7580224167132074,360,0.30000000000000004,0.1559633027522936
Digits,11,Gradient Boosting,Raw,Feature masking,0.5,0.7580224167132074,360,0.4,0.1875
Digits,11,Gradient Boosting,Raw,Feature masking,0.5,0.7580224167132074,360,0.5,0.23333333333333334
Digits,11,Gradient Boosting,Raw,Feature masking,0.5,0.7580224167132074,360,0.6,0.26851851851851855
Digits,11,Gradient Boosting,Raw,Feature masking,0.5,0.7580224167132074,360,0.7000000000000001,0.2924901185770751
Digits,11,Gradient Boosting,Raw,Feature masking,0.5,0.7580224167132074,360,0.8,0.3229166666666667
Digits,11,Gradient Boosting,Raw,Feature masking,0.5,0.7580224167132074,360,0.9,0.3549382716049383
Digits,11,Gradient Boosting,Raw,Feature masking,0.5,0.7580224167132074,360,1.0,0.3861111111111111
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.7580224167132074,360,0.1,0.05555555555555555
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.7580224167132074,360,0.2,0.09722222222222222
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.7580224167132074,360,0.30000000000000004,0.1559633027522936
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.7580224167132074,360,0.4,0.1736111111111111
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.7580224167132074,360,0.5,0.22777777777777777
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.7580224167132074,360,0.6,0.26851851851851855
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.7580224167132074,360,0.7000000000000001,0.2845849802371542
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.7580224167132074,360,0.8,0.3194444444444444
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.7580224167132074,360,0.9,0.35802469135802467
Digits,11,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.7580224167132074,360,1.0,0.3861111111111111
Digits,12,Logistic Regression,Raw,Gaussian noise,0.0,0.7165298164254983,360,0.1,0.0
Digits,12,Logistic Regression,Raw,Gaussian noise,0.0,0.7165298164254983,360,0.2,0.0
Digits,12,Logistic Regression,Raw,Gaussian noise,0.0,0.7165298164254983,360,0.30000000000000004,0.0
Digits,12,Logistic Regression,Raw,Gaussian noise,0.0,0.7165298164254983,360,0.4,0.0
Digits,12,Logistic Regression,Raw,Gaussian noise,0.0,0.7165298164254983,360,0.5,0.0
Digits,12,Logistic Regression,Raw,Gaussian noise,0.0,0.7165298164254983,360,0.6,0.0
Digits,12,Logistic Regression,Raw,Gaussian noise,0.0,0.7165298164254983,360,0.7000000000000001,0.0
Digits,12,Logistic Regression,Raw,Gaussian noise,0.0,0.7165298164254983,360,0.8,0.003472222222222222
Digits,12,Logistic Regression,Raw,Gaussian noise,0.0,0.7165298164254983,360,0.9,0.012345679012345678
Digits,12,Logistic Regression,Raw,Gaussian noise,0.0,0.7165298164254983,360,1.0,0.041666666666666664
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.7165298164254983,360,0.1,0.0
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.7165298164254983,360,0.2,0.0
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.7165298164254983,360,0.30000000000000004,0.0
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.7165298164254983,360,0.4,0.0
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.7165298164254983,360,0.5,0.0
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.7165298164254983,360,0.6,0.0
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.7165298164254983,360,0.7000000000000001,0.0
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.7165298164254983,360,0.8,0.003472222222222222
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.7165298164254983,360,0.9,0.012345679012345678
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.7165298164254983,360,1.0,0.041666666666666664
Digits,12,Logistic Regression,Raw,Gaussian noise,0.25,0.7165298164254983,360,0.1,0.0
Digits,12,Logistic Regression,Raw,Gaussian noise,0.25,0.7165298164254983,360,0.2,0.0
Digits,12,Logistic Regression,Raw,Gaussian noise,0.25,0.7165298164254983,360,0.30000000000000004,0.0
Digits,12,Logistic Regression,Raw,Gaussian noise,0.25,0.7165298164254983,360,0.4,0.0
Digits,12,Logistic Regression,Raw,Gaussian noise,0.25,0.7165298164254983,360,0.5,0.0
Digits,12,Logistic Regression,Raw,Gaussian noise,0.25,0.7165298164254983,360,0.6,0.0
Digits,12,Logistic Regression,Raw,Gaussian noise,0.25,0.7165298164254983,360,0.7000000000000001,0.0
Digits,12,Logistic Regression,Raw,Gaussian noise,0.25,0.7165298164254983,360,0.8,0.0
Digits,12,Logistic Regression,Raw,Gaussian noise,0.25,0.7165298164254983,360,0.9,0.012345679012345678
Digits,12,Logistic Regression,Raw,Gaussian noise,0.25,0.7165298164254983,360,1.0,0.05277777777777778
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.7165298164254983,360,0.1,0.0
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.7165298164254983,360,0.2,0.0
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.7165298164254983,360,0.30000000000000004,0.0
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.7165298164254983,360,0.4,0.0
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.7165298164254983,360,0.5,0.0
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.7165298164254983,360,0.6,0.0
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.7165298164254983,360,0.7000000000000001,0.0
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.7165298164254983,360,0.8,0.003472222222222222
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.7165298164254983,360,0.9,0.012345679012345678
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.7165298164254983,360,1.0,0.05277777777777778
Digits,12,Logistic Regression,Raw,Gaussian noise,0.5,0.7165298164254983,360,0.1,0.0
Digits,12,Logistic Regression,Raw,Gaussian noise,0.5,0.7165298164254983,360,0.2,0.0
Digits,12,Logistic Regression,Raw,Gaussian noise,0.5,0.7165298164254983,360,0.30000000000000004,0.0
Digits,12,Logistic Regression,Raw,Gaussian noise,0.5,0.7165298164254983,360,0.4,0.0
Digits,12,Logistic Regression,Raw,Gaussian noise,0.5,0.7165298164254983,360,0.5,0.005555555555555556
Digits,12,Logistic Regression,Raw,Gaussian noise,0.5,0.7165298164254983,360,0.6,0.004629629629629629
Digits,12,Logistic Regression,Raw,Gaussian noise,0.5,0.7165298164254983,360,0.7000000000000001,0.007905138339920948
Digits,12,Logistic Regression,Raw,Gaussian noise,0.5,0.7165298164254983,360,0.8,0.017361111111111112
Digits,12,Logistic Regression,Raw,Gaussian noise,0.5,0.7165298164254983,360,0.9,0.037037037037037035
Digits,12,Logistic Regression,Raw,Gaussian noise,0.5,0.7165298164254983,360,1.0,0.07777777777777778
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.7165298164254983,360,0.1,0.0
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.7165298164254983,360,0.2,0.0
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.7165298164254983,360,0.30000000000000004,0.0
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.7165298164254983,360,0.4,0.0
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.7165298164254983,360,0.5,0.005555555555555556
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.7165298164254983,360,0.6,0.004629629629629629
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.7165298164254983,360,0.7000000000000001,0.007905138339920948
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.7165298164254983,360,0.8,0.017361111111111112
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.7165298164254983,360,0.9,0.037037037037037035
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.7165298164254983,360,1.0,0.07777777777777778
Digits,12,Logistic Regression,Raw,Gaussian noise,1.0,0.7165298164254983,360,0.1,0.0
Digits,12,Logistic Regression,Raw,Gaussian noise,1.0,0.7165298164254983,360,0.2,0.027777777777777776
Digits,12,Logistic Regression,Raw,Gaussian noise,1.0,0.7165298164254983,360,0.30000000000000004,0.03669724770642202
Digits,12,Logistic Regression,Raw,Gaussian noise,1.0,0.7165298164254983,360,0.4,0.041666666666666664
Digits,12,Logistic Regression,Raw,Gaussian noise,1.0,0.7165298164254983,360,0.5,0.05555555555555555
Digits,12,Logistic Regression,Raw,Gaussian noise,1.0,0.7165298164254983,360,0.6,0.08796296296296297
Digits,12,Logistic Regression,Raw,Gaussian noise,1.0,0.7165298164254983,360,0.7000000000000001,0.09881422924901186
Digits,12,Logistic Regression,Raw,Gaussian noise,1.0,0.7165298164254983,360,0.8,0.13194444444444445
Digits,12,Logistic Regression,Raw,Gaussian noise,1.0,0.7165298164254983,360,0.9,0.17901234567901234
Digits,12,Logistic Regression,Raw,Gaussian noise,1.0,0.7165298164254983,360,1.0,0.2222222222222222
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.7165298164254983,360,0.1,0.0
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.7165298164254983,360,0.2,0.027777777777777776
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.7165298164254983,360,0.30000000000000004,0.027522935779816515
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.7165298164254983,360,0.4,0.04861111111111111
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.7165298164254983,360,0.5,0.05555555555555555
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.7165298164254983,360,0.6,0.09259259259259259
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.7165298164254983,360,0.7000000000000001,0.09881422924901186
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.7165298164254983,360,0.8,0.13541666666666666
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.7165298164254983,360,0.9,0.17901234567901234
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.7165298164254983,360,1.0,0.2222222222222222
Digits,12,Logistic Regression,Raw,Gaussian noise,1.5,0.7165298164254983,360,0.1,0.2222222222222222
Digits,12,Logistic Regression,Raw,Gaussian noise,1.5,0.7165298164254983,360,0.2,0.2222222222222222
Digits,12,Logistic Regression,Raw,Gaussian noise,1.5,0.7165298164254983,360,0.30000000000000004,0.2018348623853211
Digits,12,Logistic Regression,Raw,Gaussian noise,1.5,0.7165298164254983,360,0.4,0.2152777777777778
Digits,12,Logistic Regression,Raw,Gaussian noise,1.5,0.7165298164254983,360,0.5,0.2388888888888889
Digits,12,Logistic Regression,Raw,Gaussian noise,1.5,0.7165298164254983,360,0.6,0.2777777777777778
Digits,12,Logistic Regression,Raw,Gaussian noise,1.5,0.7165298164254983,360,0.7000000000000001,0.2885375494071146
Digits,12,Logistic Regression,Raw,Gaussian noise,1.5,0.7165298164254983,360,0.8,0.3159722222222222
Digits,12,Logistic Regression,Raw,Gaussian noise,1.5,0.7165298164254983,360,0.9,0.345679012345679
Digits,12,Logistic Regression,Raw,Gaussian noise,1.5,0.7165298164254983,360,1.0,0.37777777777777777
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.7165298164254983,360,0.1,0.2222222222222222
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.7165298164254983,360,0.2,0.20833333333333334
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.7165298164254983,360,0.30000000000000004,0.1926605504587156
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.7165298164254983,360,0.4,0.22916666666666666
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.7165298164254983,360,0.5,0.23333333333333334
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.7165298164254983,360,0.6,0.2777777777777778
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.7165298164254983,360,0.7000000000000001,0.2924901185770751
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.7165298164254983,360,0.8,0.3125
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.7165298164254983,360,0.9,0.345679012345679
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.7165298164254983,360,1.0,0.37777777777777777
Digits,12,Logistic Regression,Raw,Gaussian noise,2.0,0.7165298164254983,360,0.1,0.25
Digits,12,Logistic Regression,Raw,Gaussian noise,2.0,0.7165298164254983,360,0.2,0.2916666666666667
Digits,12,Logistic Regression,Raw,Gaussian noise,2.0,0.7165298164254983,360,0.30000000000000004,0.3669724770642202
Digits,12,Logistic Regression,Raw,Gaussian noise,2.0,0.7165298164254983,360,0.4,0.3819444444444444
Digits,12,Logistic Regression,Raw,Gaussian noise,2.0,0.7165298164254983,360,0.5,0.43333333333333335
Digits,12,Logistic Regression,Raw,Gaussian noise,2.0,0.7165298164254983,360,0.6,0.44907407407407407
Digits,12,Logistic Regression,Raw,Gaussian noise,2.0,0.7165298164254983,360,0.7000000000000001,0.47035573122529645
Digits,12,Logistic Regression,Raw,Gaussian noise,2.0,0.7165298164254983,360,0.8,0.4930555555555556
Digits,12,Logistic Regression,Raw,Gaussian noise,2.0,0.7165298164254983,360,0.9,0.5061728395061729
Digits,12,Logistic Regression,Raw,Gaussian noise,2.0,0.7165298164254983,360,1.0,0.5388888888888889
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,2.0,0.7165298164254983,360,0.1,0.25
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,2.0,0.7165298164254983,360,0.2,0.2916666666666667
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,2.0,0.7165298164254983,360,0.30000000000000004,0.3577981651376147
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,2.0,0.7165298164254983,360,0.4,0.3958333333333333
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,2.0,0.7165298164254983,360,0.5,0.43333333333333335
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,2.0,0.7165298164254983,360,0.6,0.4537037037037037
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,2.0,0.7165298164254983,360,0.7000000000000001,0.47035573122529645
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,2.0,0.7165298164254983,360,0.8,0.4930555555555556
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,2.0,0.7165298164254983,360,0.9,0.5061728395061729
Digits,12,Logistic Regression,Temperature scaled,Gaussian noise,2.0,0.7165298164254983,360,1.0,0.5388888888888889
Digits,12,Logistic Regression,Raw,Feature masking,0.0,0.7165298164254983,360,0.1,0.0
Digits,12,Logistic Regression,Raw,Feature masking,0.0,0.7165298164254983,360,0.2,0.0
Digits,12,Logistic Regression,Raw,Feature masking,0.0,0.7165298164254983,360,0.30000000000000004,0.0
Digits,12,Logistic Regression,Raw,Feature masking,0.0,0.7165298164254983,360,0.4,0.0
Digits,12,Logistic Regression,Raw,Feature masking,0.0,0.7165298164254983,360,0.5,0.0
Digits,12,Logistic Regression,Raw,Feature masking,0.0,0.7165298164254983,360,0.6,0.0
