dataset,seed,model,calibration,shift,severity,temperature,n_test,bin,bin_lower,bin_upper,count,bin_confidence,bin_accuracy
Wine,17,Logistic Regression,Raw,Feature masking,0.5,0.4665617449972616,36,11,0.7333333333333333,0.8,4,0.7804062632463892,0.75
Wine,17,Logistic Regression,Raw,Feature masking,0.5,0.4665617449972616,36,12,0.8,0.8666666666666667,3,0.8379687457031849,1.0
Wine,17,Logistic Regression,Raw,Feature masking,0.5,0.4665617449972616,36,13,0.8666666666666667,0.9333333333333333,9,0.9085462813248341,1.0
Wine,17,Logistic Regression,Raw,Feature masking,0.5,0.4665617449972616,36,14,0.9333333333333333,1.0,7,0.9734515345188927,1.0
Wine,17,Logistic Regression,Temperature scaled,Feature masking,0.5,0.4665617449972616,36,8,0.5333333333333333,0.6,3,0.5887024345832018,0.6666666666666666
Wine,17,Logistic Regression,Temperature scaled,Feature masking,0.5,0.4665617449972616,36,9,0.6,0.6666666666666666,1,0.6510473382729368,1.0
Wine,17,Logistic Regression,Temperature scaled,Feature masking,0.5,0.4665617449972616,36,10,0.6666666666666666,0.7333333333333333,4,0.688256560906165,0.25
Wine,17,Logistic Regression,Temperature scaled,Feature masking,0.5,0.4665617449972616,36,11,0.7333333333333333,0.8,2,0.768391910434163,0.5
Wine,17,Logistic Regression,Temperature scaled,Feature masking,0.5,0.4665617449972616,36,12,0.8,0.8666666666666667,2,0.8187451690598913,1.0
Wine,17,Logistic Regression,Temperature scaled,Feature masking,0.5,0.4665617449972616,36,13,0.8666666666666667,0.9333333333333333,1,0.9032370316095134,1.0
Wine,17,Logistic Regression,Temperature scaled,Feature masking,0.5,0.4665617449972616,36,14,0.9333333333333333,1.0,23,0.9885649664435896,0.9565217391304348
Wine,17,Random Forest,Raw,Gaussian noise,0.0,0.3825210052277731,36,7,0.4666666666666667,0.5333333333333333,2,0.4925380952380953,1.0
Wine,17,Random Forest,Raw,Gaussian noise,0.0,0.3825210052277731,36,9,0.6,0.6666666666666666,2,0.6391142857142857,1.0
Wine,17,Random Forest,Raw,Gaussian noise,0.0,0.3825210052277731,36,10,0.6666666666666666,0.7333333333333333,3,0.7088380952380952,0.6666666666666666
Wine,17,Random Forest,Raw,Gaussian noise,0.0,0.3825210052277731,36,11,0.7333333333333333,0.8,2,0.7753428571428571,1.0
Wine,17,Random Forest,Raw,Gaussian noise,0.0,0.3825210052277731,36,12,0.8,0.8666666666666667,2,0.8254619047619047,1.0
Wine,17,Random Forest,Raw,Gaussian noise,0.0,0.3825210052277731,36,13,0.8666666666666667,0.9333333333333333,6,0.9031333333331778,1.0
Wine,17,Random Forest,Raw,Gaussian noise,0.0,0.3825210052277731,36,14,0.9333333333333333,1.0,19,0.9668917293230991,1.0
Wine,17,Random Forest,Temperature scaled,Gaussian noise,0.0,0.3825210052277731,36,7,0.4666666666666667,0.5333333333333333,1,0.4998657992245947,1.0
Wine,17,Random Forest,Temperature scaled,Gaussian noise,0.0,0.3825210052277731,36,10,0.6666666666666666,0.7333333333333333,1,0.6904872423887822,1.0
Wine,17,Random Forest,Temperature scaled,Gaussian noise,0.0,0.3825210052277731,36,13,0.8666666666666667,0.9333333333333333,2,0.9315915804177386,1.0
Wine,17,Random Forest,Temperature scaled,Gaussian noise,0.0,0.3825210052277731,36,14,0.9333333333333333,1.0,32,0.9932458551839392,0.96875
Wine,17,Random Forest,Raw,Gaussian noise,0.25,0.3825210052277731,36,7,0.4666666666666667,0.5333333333333333,3,0.5021873015873016,1.0
Wine,17,Random Forest,Raw,Gaussian noise,0.25,0.3825210052277731,36,8,0.5333333333333333,0.6,3,0.5644349206349207,1.0
Wine,17,Random Forest,Raw,Gaussian noise,0.25,0.3825210052277731,36,9,0.6,0.6666666666666666,1,0.603447619047619,1.0
Wine,17,Random Forest,Raw,Gaussian noise,0.25,0.3825210052277731,36,10,0.6666666666666666,0.7333333333333333,2,0.7138190476190476,1.0
Wine,17,Random Forest,Raw,Gaussian noise,0.25,0.3825210052277731,36,11,0.7333333333333333,0.8,4,0.7521619047619048,1.0
Wine,17,Random Forest,Raw,Gaussian noise,0.25,0.3825210052277731,36,12,0.8,0.8666666666666667,6,0.8348555555555556,0.8333333333333334
Wine,17,Random Forest,Raw,Gaussian noise,0.25,0.3825210052277731,36,13,0.8666666666666667,0.9333333333333333,5,0.8857123809523809,1.0
Wine,17,Random Forest,Raw,Gaussian noise,0.25,0.3825210052277731,36,14,0.9333333333333333,1.0,12,0.9741833333331682,1.0
Wine,17,Random Forest,Temperature scaled,Gaussian noise,0.25,0.3825210052277731,36,8,0.5333333333333333,0.6,1,0.5836680068689514,1.0
Wine,17,Random Forest,Temperature scaled,Gaussian noise,0.25,0.3825210052277731,36,10,0.6666666666666666,0.7333333333333333,1,0.6683844050528258,1.0
Wine,17,Random Forest,Temperature scaled,Gaussian noise,0.25,0.3825210052277731,36,11,0.7333333333333333,0.8,2,0.75442759788684,1.0
Wine,17,Random Forest,Temperature scaled,Gaussian noise,0.25,0.3825210052277731,36,12,0.8,0.8666666666666667,2,0.8409614703796314,1.0
Wine,17,Random Forest,Temperature scaled,Gaussian noise,0.25,0.3825210052277731,36,13,0.8666666666666667,0.9333333333333333,1,0.8721717780877023,1.0
Wine,17,Random Forest,Temperature scaled,Gaussian noise,0.25,0.3825210052277731,36,14,0.9333333333333333,1.0,29,0.9896199579244107,0.9655172413793104
Wine,17,Random Forest,Raw,Gaussian noise,0.5,0.3825210052277731,36,7,0.4666666666666667,0.5333333333333333,5,0.5014476190476191,1.0
Wine,17,Random Forest,Raw,Gaussian noise,0.5,0.3825210052277731,36,8,0.5333333333333333,0.6,1,0.5528666666666667,1.0
Wine,17,Random Forest,Raw,Gaussian noise,0.5,0.3825210052277731,36,9,0.6,0.6666666666666666,2,0.6375047619047618,1.0
Wine,17,Random Forest,Raw,Gaussian noise,0.5,0.3825210052277731,36,10,0.6666666666666666,0.7333333333333333,4,0.6990404761904763,1.0
Wine,17,Random Forest,Raw,Gaussian noise,0.5,0.3825210052277731,36,11,0.7333333333333333,0.8,3,0.7822,1.0
Wine,17,Random Forest,Raw,Gaussian noise,0.5,0.3825210052277731,36,12,0.8,0.8666666666666667,6,0.8407746031744622,1.0
Wine,17,Random Forest,Raw,Gaussian noise,0.5,0.3825210052277731,36,13,0.8666666666666667,0.9333333333333333,9,0.9029301587301587,1.0
Wine,17,Random Forest,Raw,Gaussian noise,0.5,0.3825210052277731,36,14,0.9333333333333333,1.0,6,0.969133333333167,1.0
Wine,17,Random Forest,Temperature scaled,Gaussian noise,0.5,0.3825210052277731,36,7,0.4666666666666667,0.5333333333333333,1,0.5082832885906572,1.0
Wine,17,Random Forest,Temperature scaled,Gaussian noise,0.5,0.3825210052277731,36,8,0.5333333333333333,0.6,1,0.5609362200484626,1.0
Wine,17,Random Forest,Temperature scaled,Gaussian noise,0.5,0.3825210052277731,36,9,0.6,0.6666666666666666,1,0.6352861925284734,1.0
Wine,17,Random Forest,Temperature scaled,Gaussian noise,0.5,0.3825210052277731,36,10,0.6666666666666666,0.7333333333333333,2,0.6885113212909104,1.0
Wine,17,Random Forest,Temperature scaled,Gaussian noise,0.5,0.3825210052277731,36,11,0.7333333333333333,0.8,1,0.7487591999025269,1.0
Wine,17,Random Forest,Temperature scaled,Gaussian noise,0.5,0.3825210052277731,36,12,0.8,0.8666666666666667,1,0.8576695337246738,1.0
Wine,17,Random Forest,Temperature scaled,Gaussian noise,0.5,0.3825210052277731,36,13,0.8666666666666667,0.9333333333333333,2,0.9270084971688611,1.0
Wine,17,Random Forest,Temperature scaled,Gaussian noise,0.5,0.3825210052277731,36,14,0.9333333333333333,1.0,27,0.9912627357694862,1.0
Wine,17,Random Forest,Raw,Gaussian noise,1.0,0.3825210052277731,36,5,0.3333333333333333,0.4,3,0.35556825396825403,0.6666666666666666
Wine,17,Random Forest,Raw,Gaussian noise,1.0,0.3825210052277731,36,6,0.4,0.4666666666666667,3,0.4463238095238095,1.0
Wine,17,Random Forest,Raw,Gaussian noise,1.0,0.3825210052277731,36,7,0.4666666666666667,0.5333333333333333,3,0.4950666666666667,0.3333333333333333
Wine,17,Random Forest,Raw,Gaussian noise,1.0,0.3825210052277731,36,8,0.5333333333333333,0.6,3,0.5684761904761905,0.6666666666666666
Wine,17,Random Forest,Raw,Gaussian noise,1.0,0.3825210052277731,36,9,0.6,0.6666666666666666,3,0.6267682539682541,0.3333333333333333
Wine,17,Random Forest,Raw,Gaussian noise,1.0,0.3825210052277731,36,10,0.6666666666666666,0.7333333333333333,6,0.6907269841269841,0.8333333333333334
Wine,17,Random Forest,Raw,Gaussian noise,1.0,0.3825210052277731,36,11,0.7333333333333333,0.8,3,0.7556539682539682,0.6666666666666666
Wine,17,Random Forest,Raw,Gaussian noise,1.0,0.3825210052277731,36,12,0.8,0.8666666666666667,7,0.838639455782313,1.0
Wine,17,Random Forest,Raw,Gaussian noise,1.0,0.3825210052277731,36,13,0.8666666666666667,0.9333333333333333,3,0.9026603174603175,1.0
Wine,17,Random Forest,Raw,Gaussian noise,1.0,0.3825210052277731,36,14,0.9333333333333333,1.0,2,0.9887,1.0
Wine,17,Random Forest,Temperature scaled,Gaussian noise,1.0,0.3825210052277731,36,5,0.3333333333333333,0.4,2,0.36024352664731685,0.5
Wine,17,Random Forest,Temperature scaled,Gaussian noise,1.0,0.3825210052277731,36,6,0.4,0.4666666666666667,1,0.4563481328727977,1.0
Wine,17,Random Forest,Temperature scaled,Gaussian noise,1.0,0.3825210052277731,36,8,0.5333333333333333,0.6,2,0.5712385704717245,1.0
Wine,17,Random Forest,Temperature scaled,Gaussian noise,1.0,0.3825210052277731,36,9,0.6,0.6666666666666666,3,0.6276784103421069,0.6666666666666666
Wine,17,Random Forest,Temperature scaled,Gaussian noise,1.0,0.3825210052277731,36,11,0.7333333333333333,0.8,2,0.7482283545248447,0.5
Wine,17,Random Forest,Temperature scaled,Gaussian noise,1.0,0.3825210052277731,36,12,0.8,0.8666666666666667,3,0.8524152849957249,0.3333333333333333
Wine,17,Random Forest,Temperature scaled,Gaussian noise,1.0,0.3825210052277731,36,13,0.8666666666666667,0.9333333333333333,4,0.9072544706940419,0.75
Wine,17,Random Forest,Temperature scaled,Gaussian noise,1.0,0.3825210052277731,36,14,0.9333333333333333,1.0,19,0.9800040793751522,0.8947368421052632
Wine,17,Random Forest,Raw,Gaussian noise,1.5,0.3825210052277731,36,5,0.3333333333333333,0.4,2,0.3865666666666667,0.5
Wine,17,Random Forest,Raw,Gaussian noise,1.5,0.3825210052277731,36,6,0.4,0.4666666666666667,6,0.4404301587301587,0.6666666666666666
Wine,17,Random Forest,Raw,Gaussian noise,1.5,0.3825210052277731,36,7,0.4666666666666667,0.5333333333333333,7,0.49888571428571427,0.7142857142857143
Wine,17,Random Forest,Raw,Gaussian noise,1.5,0.3825210052277731,36,8,0.5333333333333333,0.6,5,0.5762933333333333,0.4
Wine,17,Random Forest,Raw,Gaussian noise,1.5,0.3825210052277731,36,9,0.6,0.6666666666666666,5,0.6274247619047617,0.8
Wine,17,Random Forest,Raw,Gaussian noise,1.5,0.3825210052277731,36,10,0.6666666666666666,0.7333333333333333,1,0.7180761904761905,1.0
Wine,17,Random Forest,Raw,Gaussian noise,1.5,0.3825210052277731,36,11,0.7333333333333333,0.8,5,0.7568552380952381,1.0
Wine,17,Random Forest,Raw,Gaussian noise,1.5,0.3825210052277731,36,12,0.8,0.8666666666666667,1,0.8060380952380952,1.0
Wine,17,Random Forest,Raw,Gaussian noise,1.5,0.3825210052277731,36,13,0.8666666666666667,0.9333333333333333,3,0.9175333333333332,0.6666666666666666
Wine,17,Random Forest,Raw,Gaussian noise,1.5,0.3825210052277731,36,14,0.9333333333333333,1.0,1,0.9587999999990411,1.0
Wine,17,Random Forest,Temperature scaled,Gaussian noise,1.5,0.3825210052277731,36,6,0.4,0.4666666666666667,1,0.4418538927644917,1.0
Wine,17,Random Forest,Temperature scaled,Gaussian noise,1.5,0.3825210052277731,36,7,0.4666666666666667,0.5333333333333333,4,0.49174365669980385,0.75
Wine,17,Random Forest,Temperature scaled,Gaussian noise,1.5,0.3825210052277731,36,8,0.5333333333333333,0.6,1,0.5954546668961975,1.0
Wine,17,Random Forest,Temperature scaled,Gaussian noise,1.5,0.3825210052277731,36,9,0.6,0.6666666666666666,4,0.6255487247534226,0.5
Wine,17,Random Forest,Temperature scaled,Gaussian noise,1.5,0.3825210052277731,36,10,0.6666666666666666,0.7333333333333333,4,0.6920570476961692,0.5
Wine,17,Random Forest,Temperature scaled,Gaussian noise,1.5,0.3825210052277731,36,11,0.7333333333333333,0.8,1,0.7481893117001955,0.0
Wine,17,Random Forest,Temperature scaled,Gaussian noise,1.5,0.3825210052277731,36,12,0.8,0.8666666666666667,5,0.8239234397327557,0.6
Wine,17,Random Forest,Temperature scaled,Gaussian noise,1.5,0.3825210052277731,36,13,0.8666666666666667,0.9333333333333333,3,0.888688728661344,0.6666666666666666
Wine,17,Random Forest,Temperature scaled,Gaussian noise,1.5,0.3825210052277731,36,14,0.9333333333333333,1.0,13,0.9741623192999251,0.9230769230769231
Wine,17,Random Forest,Raw,Gaussian noise,2.0,0.3825210052277731,36,5,0.3333333333333333,0.4,3,0.3789174603174603,0.3333333333333333
Wine,17,Random Forest,Raw,Gaussian noise,2.0,0.3825210052277731,36,6,0.4,0.4666666666666667,10,0.44017428571428574,0.3
Wine,17,Random Forest,Raw,Gaussian noise,2.0,0.3825210052277731,36,7,0.4666666666666667,0.5333333333333333,5,0.49454476190476193,0.4
Wine,17,Random Forest,Raw,Gaussian noise,2.0,0.3825210052277731,36,8,0.5333333333333333,0.6,6,0.5604698412698412,0.8333333333333334
Wine,17,Random Forest,Raw,Gaussian noise,2.0,0.3825210052277731,36,9,0.6,0.6666666666666666,4,0.6563619047619049,0.75
Wine,17,Random Forest,Raw,Gaussian noise,2.0,0.3825210052277731,36,10,0.6666666666666666,0.7333333333333333,4,0.6982309523809523,0.5
Wine,17,Random Forest,Raw,Gaussian noise,2.0,0.3825210052277731,36,11,0.7333333333333333,0.8,1,0.7901619047619048,1.0
Wine,17,Random Forest,Raw,Gaussian noise,2.0,0.3825210052277731,36,13,0.8666666666666667,0.9333333333333333,3,0.916063492063492,1.0
Wine,17,Random Forest,Temperature scaled,Gaussian noise,2.0,0.3825210052277731,36,6,0.4,0.4666666666666667,2,0.43081370776720473,0.0
Wine,17,Random Forest,Temperature scaled,Gaussian noise,2.0,0.3825210052277731,36,7,0.4666666666666667,0.5333333333333333,3,0.49507784899313273,0.3333333333333333
Wine,17,Random Forest,Temperature scaled,Gaussian noise,2.0,0.3825210052277731,36,8,0.5333333333333333,0.6,3,0.5426009197513676,0.3333333333333333
Wine,17,Random Forest,Temperature scaled,Gaussian noise,2.0,0.3825210052277731,36,9,0.6,0.6666666666666666,6,0.6288587932171065,0.3333333333333333
Wine,17,Random Forest,Temperature scaled,Gaussian noise,2.0,0.3825210052277731,36,10,0.6666666666666666,0.7333333333333333,4,0.6969086739405441,0.5
Wine,17,Random Forest,Temperature scaled,Gaussian noise,2.0,0.3825210052277731,36,11,0.7333333333333333,0.8,2,0.7532296072737898,1.0
Wine,17,Random Forest,Temperature scaled,Gaussian noise,2.0,0.3825210052277731,36,12,0.8,0.8666666666666667,5,0.8489794009613885,0.6
Wine,17,Random Forest,Temperature scaled,Gaussian noise,2.0,0.3825210052277731,36,13,0.8666666666666667,0.9333333333333333,4,0.9235433306273733,0.5
Wine,17,Random Forest,Temperature scaled,Gaussian noise,2.0,0.3825210052277731,36,14,0.9333333333333333,1.0,7,0.9792345590391431,1.0
Wine,17,Random Forest,Raw,Feature masking,0.0,0.3825210052277731,36,7,0.4666666666666667,0.5333333333333333,2,0.49253809523809533,1.0
Wine,17,Random Forest,Raw,Feature masking,0.0,0.3825210052277731,36,9,0.6,0.6666666666666666,2,0.6391142857142857,1.0
Wine,17,Random Forest,Raw,Feature masking,0.0,0.3825210052277731,36,10,0.6666666666666666,0.7333333333333333,3,0.7088380952380952,0.6666666666666666
Wine,17,Random Forest,Raw,Feature masking,0.0,0.3825210052277731,36,11,0.7333333333333333,0.8,2,0.7753428571428571,1.0
Wine,17,Random Forest,Raw,Feature masking,0.0,0.3825210052277731,36,12,0.8,0.8666666666666667,2,0.8254619047619047,1.0
Wine,17,Random Forest,Raw,Feature masking,0.0,0.3825210052277731,36,13,0.8666666666666667,0.9333333333333333,6,0.9031333333331778,1.0
Wine,17,Random Forest,Raw,Feature masking,0.0,0.3825210052277731,36,14,0.9333333333333333,1.0,19,0.9668917293230991,1.0
Wine,17,Random Forest,Temperature scaled,Feature masking,0.0,0.3825210052277731,36,7,0.4666666666666667,0.5333333333333333,1,0.49986579922459473,1.0
Wine,17,Random Forest,Temperature scaled,Feature masking,0.0,0.3825210052277731,36,10,0.6666666666666666,0.7333333333333333,1,0.6904872423887822,1.0
Wine,17,Random Forest,Temperature scaled,Feature masking,0.0,0.3825210052277731,36,13,0.8666666666666667,0.9333333333333333,2,0.9315915804177386,1.0
Wine,17,Random Forest,Temperature scaled,Feature masking,0.0,0.3825210052277731,36,14,0.9333333333333333,1.0,32,0.9932458551839392,0.96875
Wine,17,Random Forest,Raw,Feature masking,0.1,0.3825210052277731,36,7,0.4666666666666667,0.5333333333333333,4,0.5062880952380953,0.75
Wine,17,Random Forest,Raw,Feature masking,0.1,0.3825210052277731,36,9,0.6,0.6666666666666666,1,0.6003809523809525,1.0
Wine,17,Random Forest,Raw,Feature masking,0.1,0.3825210052277731,36,10,0.6666666666666666,0.7333333333333333,4,0.7050880952380953,1.0
Wine,17,Random Forest,Raw,Feature masking,0.1,0.3825210052277731,36,11,0.7333333333333333,0.8,4,0.759552380952381,1.0
Wine,17,Random Forest,Raw,Feature masking,0.1,0.3825210052277731,36,12,0.8,0.8666666666666667,4,0.8270595238095237,1.0
Wine,17,Random Forest,Raw,Feature masking,0.1,0.3825210052277731,36,13,0.8666666666666667,0.9333333333333333,4,0.9122833333333334,1.0
Wine,17,Random Forest,Raw,Feature masking,0.1,0.3825210052277731,36,14,0.9333333333333333,1.0,15,0.9673187301585313,1.0
Wine,17,Random Forest,Temperature scaled,Feature masking,0.1,0.3825210052277731,36,9,0.6,0.6666666666666666,1,0.6395057253818466,0.0
Wine,17,Random Forest,Temperature scaled,Feature masking,0.1,0.3825210052277731,36,10,0.6666666666666666,0.7333333333333333,2,0.6795706832723325,1.0
Wine,17,Random Forest,Temperature scaled,Feature masking,0.1,0.3825210052277731,36,11,0.7333333333333333,0.8,1,0.7703204087569202,1.0
Wine,17,Random Forest,Temperature scaled,Feature masking,0.1,0.3825210052277731,36,13,0.8666666666666667,0.9333333333333333,1,0.8980751335530097,1.0
Wine,17,Random Forest,Temperature scaled,Feature masking,0.1,0.3825210052277731,36,14,0.9333333333333333,1.0,31,0.9895995414228669,1.0
Wine,17,Random Forest,Raw,Feature masking,0.2,0.3825210052277731,36,5,0.3333333333333333,0.4,1,0.38451428571428575,1.0
Wine,17,Random Forest,Raw,Feature masking,0.2,0.3825210052277731,36,6,0.4,0.4666666666666667,1,0.45608571428571437,1.0
Wine,17,Random Forest,Raw,Feature masking,0.2,0.3825210052277731,36,7,0.4666666666666667,0.5333333333333333,3,0.5121841269841271,1.0
Wine,17,Random Forest,Raw,Feature masking,0.2,0.3825210052277731,36,8,0.5333333333333333,0.6,2,0.5695428571428571,1.0
Wine,17,Random Forest,Raw,Feature masking,0.2,0.3825210052277731,36,9,0.6,0.6666666666666666,3,0.6224666666666668,1.0
Wine,17,Random Forest,Raw,Feature masking,0.2,0.3825210052277731,36,10,0.6666666666666666,0.7333333333333333,4,0.7025833333333334,0.75
Wine,17,Random Forest,Raw,Feature masking,0.2,0.3825210052277731,36,11,0.7333333333333333,0.8,6,0.761011111111111,1.0
Wine,17,Random Forest,Raw,Feature masking,0.2,0.3825210052277731,36,12,0.8,0.8666666666666667,3,0.8454,1.0
Wine,17,Random Forest,Raw,Feature masking,0.2,0.3825210052277731,36,13,0.8666666666666667,0.9333333333333333,6,0.9141999999998464,1.0
Wine,17,Random Forest,Raw,Feature masking,0.2,0.3825210052277731,36,14,0.9333333333333333,1.0,7,0.9676353741496598,1.0
Wine,17,Random Forest,Temperature scaled,Feature masking,0.2,0.3825210052277731,36,6,0.4,0.4666666666666667,1,0.4600459252951405,1.0
Wine,17,Random Forest,Temperature scaled,Feature masking,0.2,0.3825210052277731,36,8,0.5333333333333333,0.6,1,0.5334998169362457,1.0
Wine,17,Random Forest,Temperature scaled,Feature masking,0.2,0.3825210052277731,36,9,0.6,0.6666666666666666,2,0.6344080799462051,1.0
Wine,17,Random Forest,Temperature scaled,Feature masking,0.2,0.3825210052277731,36,10,0.6666666666666666,0.7333333333333333,1,0.7243363673200777,1.0
Wine,17,Random Forest,Temperature scaled,Feature masking,0.2,0.3825210052277731,36,12,0.8,0.8666666666666667,1,0.8158448731913358,1.0
